C10296963	http://appstore.huawei.com:80/app/C10296963	求带	introduction: 求带最潮的游戏玩家交友应用，五万游戏妹子共同的选择。提供亲密私聊，及时组队，海量比赛，随时随地找到身边玩家。也许你想认识网吧邻座可爱的英雄联盟妹子，也许你想知道同系女神是不是也和你玩一样的游戏，也许你想能够让全校最强王者带你赢一局。选择求带，分分钟组上靠谱队友，分分钟遇见知心游友，分分钟成为附近最瞩目的游戏明星。电竞全平台58game旗下游戏社交app全民竞技第一品牌EGL独家合作渠道覆盖全国的站吧游戏合作推广品牌游戏社交，跨屏互动，赛事争霸！带你认识真实的身边玩家大神，逗比，软妹一网打尽还有EGL电竞女队长陪你起来嗨！带你融入大神&妹子的专属朋友圈开心，难过，被坑，躺赢。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/4fc136c67366470f8e59a6b3d3bf6b07.png	recommendation C10269239:单机斗地主,recommendation C10221865:熊出没之保卫家…,recommendation C2861:同花顺,recommendation C10241662:欢乐斗地主(有…,recommendation C107781:自选股,recommendation C10148546:别踩白块儿,recommendation C10237091:猪猪侠爱消除,recommendation C5980:诚品快拍,recommendation C10196888:二维码扫描,recommendation C10155859:2048,recommendation C5683:微信,recommendation C9319:QQ,recommendation C7166:微博,recommendation C23563:陌陌,recommendation C10154337:易信,recommendation C10085602:花粉俱乐部,recommendation C37549:189邮箱,recommendation C2543:QQ同步助手,recommendation C19185:百度贴吧,recommendation C30467:飞信,
C6443308	http://appstore.huawei.com:80/app/C6443308	会说话的字母表 精简	introduction: 专为开始学习英语的宝宝设计，孩子们在这里可以学到A到E的发音与拼写，还可以通过有趣的形式学会读音。Self-lead course with reading, writing, coloring and playing gamesApplication Description- Self-lead course with reading, writing, coloring and playing games- Chant and song to say the Alphabet letters.For Whom - Kids who start to learn English·Kids who want to learn English Alphabet Contents ·Alphabet A to E·Words which start with A to E·Alphabet Chant, Letter, Coloring and Game·A variety of images and activities You Will Learn about·How to articulate the Alphabet sounds·How to write Alphabet letters	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/94032af473744a538682c5525ef825c4.png	recommendation C10269239:单机斗地主,recommendation C10196888:二维码扫描,recommendation C10193357:微医,recommendation C10191382:小猿搜题,recommendation C20252:京东,recommendation C10221865:熊出没之保卫家…,recommendation C5980:诚品快拍,recommendation C40224:相片组合 Phot…,recommendation C23707:违章查询,recommendation C10241662:欢乐斗地主(有…,recommendation C121553:WPS Office,recommendation C10096044:金山WPS Of…,recommendation C381:网易有道词典-…,recommendation C5458:驾考宝典-驾校…,recommendation C10113015:作业帮,recommendation C6468:金山词霸,recommendation C10068705:扫描全能王,recommendation C10082485:名片全能王,recommendation C10208807:驾校一点通,recommendation C10191382:小猿搜题,
C10358440	http://appstore.huawei.com:80/app/C10358440	邪恶古堡	introduction: 【游戏简介】-捍卫你的邪恶！网易首款反派视角策略塔防手游，2015年度诚意之作！-App Store中国区首页优秀新游推荐！-入选App Store北美区2014年度精选游戏，Google Play2014年度最热游戏！-《邪恶古堡》是由美国Adult Swim Games以及Grumpyface Studios联手打造，网易游戏代理的竖版塔防游戏。游戏中玩家将协助大魔王，阻止英雄们到城堡里解救被围困的公主！首创竖版城堡式塔防，英雄们将登梯而上，立体式入侵你的领地！21种自动手动陷阱、5种邪恶佣兵随意搭配，丰富的防御装置助你消灭英雄！4大惊魄主题、60个黑暗关卡，还有无尽模式挑战极限，多样的主题关卡趣味横生！浓郁的粗线条美式卡通风格，惊悚而诙谐的背景声效，独树一帜让你回味无穷！【游戏特色】- 抢夺公主，碾压英雄，就要扮万恶的大反派！叛逆的游戏主题，颠覆传统扮演魔王，尽情碾压各路英雄！- 求生之路，无尽黑夜，就要玩最惊魄的主题！五种特色主题，城堡、地底、水下，各种姿势体验当魔王的快感！-多种陷阱，N套组合，就要把塔防玩出新花样！自动、手动陷阱以及邪恶的小佣兵，不同组合，千种策略，烧脑塔防，欲罢不能！-趣味成就，挑战极限，就要做勋章收集达人！游戏中的趣味成就系统，给你满满的邪恶挑战！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/2306c9cc7d8f4ffbadc5b8d1c70a31b7.png	recommendation C10113531:保卫萝卜2,recommendation C10134672:开心消消乐,recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10147130:PopStar！消灭…,recommendation C10076817:植物大战僵尸2…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10166495:捕鱼达人3,recommendation C10113531:保卫萝卜2,recommendation C10162014:消灭星星2015,
C10215355	http://appstore.huawei.com:80/app/C10215355	消灭星星3果冻版	introduction: 《消灭星星3果冻版》，对于喜欢消除游戏的玩家来说，这款游戏单单从名称看就有绝对的诱惑力，精致的画面，可爱的猴子角色。消灭星星3是一个很锻炼脑力的游戏，和传统的消除类游戏不同，玩家不能再无脑的乱点通关，每一关都会要求达到一定的分数才能通关，否则乱点之后，分数不够，而且也没有可消除的对象就会GAME OVER了，所以说要尽量多得些分数，多个一起消除分数会在基础的分数上进行叠加。【无时间限制】没有时间限制，每个阶段都有一个目标，完成即可进入下一关。【开动脑细胞】游戏虽然简单，但想要玩出很高的分数还是要耗费不少脑细胞的，拿popstar开动脑筋打发时间也是不错的选择。【经典消除】《消灭星星3果冻版》是一款非常易上手的消除类游戏，游戏的规则简单：只需点击两个或两个以上颜色相同的方块即可消除。【全民游戏】风靡全球的创意消除游戏！超过3亿玩家的共同选择！一旦上手根本停不下来。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/9a518d7816b3421689eb67ff05b3cb96.png	recommendation C10269239:单机斗地主,recommendation C10148546:别踩白块儿,recommendation C10221865:熊出没之保卫家…,recommendation C10237091:猪猪侠爱消除,recommendation C10155859:2048,recommendation C10241662:欢乐斗地主(有…,recommendation C10271994:火柴人联盟,recommendation C10249215:超级玛丽酷跑,recommendation C10114943:割绳子2,recommendation C10124645:神偷奶爸：小黄…,recommendation C10134672:开心消消乐,recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10147130:PopStar！消灭…,recommendation C10076817:植物大战僵尸2…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10166495:捕鱼达人3,recommendation C10113531:保卫萝卜2,recommendation C10162014:消灭星星2015,
C10113015	http://appstore.huawei.com:80/app/C10113015	作业帮	introduction: 百度作业帮，让学习更简单！ (^o^)/超过8500万小初高中学生都在用的拍照搜题软件！ 学习、写作业、考试就用百度作业帮！o(*￣︶￣*)o小学初中高中12年，期中期末中考高考全囊括，包含全国小学、初中、高中课题教材90%的题库！多种解题思路，想学啥都有，你的学霸之路必备小伙伴！拍出你的难题、你的问题，让作业帮来帮你！拍照搜题，答案秒出，解题过程全呈现！下载即用，无需注册，完全免费，秒出答案！百度作业帮助你分分钟完成作业，还能提高考试成绩！题目包括多种解题过程，不同于其他软件的解题思路！答案覆盖小学、初中、高中全部学科，还能搜作文！初高中课本同步练习，200多万精选真题，考试提分so easy！更有各年级的学霸在线答题，秒杀各科作业难题！你只需要简单搜题，即可成为学霸级的人物！作业帮定期会有各类学霸有奖活动，更多万元大奖，限量版礼品等你免费拿！主要功能：1.拍照搜题：作业一拍，秒出答案！2.题库覆盖：数学、英语、语文、物理、化学、政治、生物、历史、地理等，各科难题一网打尽！3.读题搜索：只需读出题目前几个字，立即获得精准答案。4.答案解析：多种思路、过程详细，让你全面掌握各种学习解题方法，考试不再愁！5.作文搜索：英语作文不会写？中文作文在凑字？作业帮，800万篇优秀范文，中高考快速提分！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/18de4578cc2844819aec7e0e8ce7643a.png	recommendation C10191382:小猿搜题,recommendation C10129690:听歌学英语,recommendation C10191116:图片合成器,recommendation C10207269:学霸君,recommendation C183901:WiFi信号增强…,recommendation C10128203:纹字锁屏,recommendation C10100747:百度翻译,recommendation C9097:百度知道,recommendation C10167783:学习宝,recommendation C10107104:新华字典,recommendation C121553:WPS Office,recommendation C10096044:金山WPS Of…,recommendation C381:网易有道词典-…,recommendation C5458:驾考宝典-驾校…,recommendation C10113015:作业帮,recommendation C6468:金山词霸,recommendation C10068705:扫描全能王,recommendation C10082485:名片全能王,recommendation C10208807:驾校一点通,recommendation C10191382:小猿搜题,
C10286998	http://appstore.huawei.com:80/app/C10286998	有木有	introduction: 《有木有》是Yes or No的中文名，起源于Scotland，是一种流行于欧美民间的真实游戏，广受西方年轻人的追捧，参与者需要在尽量短的时间之内判断是否已拥有出现的事物，最快完成者即获胜。《有木有》被认为是手机游戏中的“小苹果”，上手非常简单、画面精美、有趣刺激，是一款超好玩的休闲游戏。《有木有》由Corn Game研发，九梦科技发行，总计6大类型、142个精心设计的关卡（持续更新中），一经推出，立刻风靡全球，已经获得全球成千上万玩家的喜爱，是您平常休闲娱乐、打发时间的最佳选择！《有木有》绝对可以称作是一款“魔游”，能够让你不由自主的，停不下来，陷入绝对的疯狂！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/4cd76106138f40d7bacd7ac0ef1cdc5a.png	recommendation C10113531:保卫萝卜2,recommendation C10134672:开心消消乐,recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10147130:PopStar！消灭…,recommendation C10076817:植物大战僵尸2…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10166495:捕鱼达人3,recommendation C10113531:保卫萝卜2,recommendation C10162014:消灭星星2015,
C10120640	http://appstore.huawei.com:80/app/C10120640	Floppy Moe	introduction: Floppy Moe, This is such a different game to flappy bird .   Harder & Better ! Come and try again!!!!	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/efc7194821474a38b34fa9496da08c18.png	recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10166495:捕鱼达人3,recommendation C10162014:消灭星星2015,recommendation C10134672:开心消消乐,recommendation C10147130:PopStar！消灭…,recommendation C7221629:王者荣耀,recommendation C10285643:球球大作战,recommendation C7104557:开心消消乐,recommendation C10134672:开心消消乐,recommendation C10075868:地铁跑酷,recommendation C10059250:神庙逃亡2,recommendation C10026769:水果忍者,recommendation C10147130:PopStar！消灭…,recommendation C10076817:植物大战僵尸2…,recommendation C10124645:神偷奶爸：小黄…,recommendation C10166495:捕鱼达人3,recommendation C10113531:保卫萝卜2,recommendation C10162014:消灭星星2015,
C10017070	http://appstore.huawei.com:80/app/C10017070	高铁管家	introduction: 春运车票已开售！云端自动抢票，详细买票日历，最优备选路线，同程特价机票，回家这件事高铁管家为您操心到底！另，高铁商城还可以领火车票红包，多种年货优惠券，惊喜连连等您来哟~~每天有数万人通过高铁管家购买火车票，包含高铁、动车、普通车票。【自动抢票】一次能抢多张火车票，自动提交订单，再也不用担心买不到火车票了；【余票监控】实时监控网络退票和改签票，一旦有余票就抢；【身份核验】第一家完美对接12306最新发布的身份核验系统；【退票改签】随时随地在线购买火车票、退票、改签；【在线支付】支持支付宝、多家银行在线订购火车票，不产生其他任何费用，不强制购买保险；【官方数据】火车票数据来源12306官方网站，数据同步快速、及时、准确；【酒店预订】附近酒店轻松可查、可预订。高铁管家是“航班管家”的兄弟产品，会为您提供全程的商旅信息查询服务。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/b03996594bc14d3a99f33c0e27b753f0.png	recommendation C2483:航班管家,recommendation C20252:京东,recommendation C10099655:铁路12306,recommendation C20911:高德地图 ,recommendation C10070373:铁友火车票1230…,recommendation C10027946:快的打车,recommendation C183901:WiFi信号增强…,recommendation C183440:签证侠香香,recommendation C10047107:滴滴出行,recommendation C69056:驴妈妈旅游,recommendation C3382:百度地图,recommendation C20911:高德地图 ,recommendation C262:去哪儿旅行,recommendation C5157:携程旅行,recommendation C5745:天翼导航,recommendation C3403:高德导航,recommendation C39196:艺龙旅行,recommendation C10067576:116114,recommendation C10043914:和地图,recommendation C12192:同程旅游,
C39196	http://appstore.huawei.com:80/app/C39196	艺龙旅行	introduction: 从1月17日-1月31日，在豌豆荚下载“艺龙旅行”，注册新帐号并登录，即可获得50元酒店红包。
产品简介：
订酒店，用艺龙，您身边的住宿旅行专家。 
艺龙旅行网是中国在线旅行服务商中的标杆企业，凭借其周到的服务，优质的产品以及合理的价格，获得了上亿人的选择和称赞。专业的国内、国际酒店预订业务，火车票、用车等预订业务，24小时不间断的人工服务，用艺龙，“艺”路轻松。
主要服务：
【酒店】
1、国内酒店--30万家酒店任你选，全国绝大多数城市任你行；“五折酒店”随你挑，“酒店红包”任你领，手机预定尽享更多优惠；客栈、民宿，经济、快捷，豪华高星，应有尽有，想住就住，在艺龙，总有一款酒店适合你。
2、国际酒店--20多万家酒店随你选，近200个国家和地区供你挑；折扣、满减优惠券让你感受实实在在的优惠；24小时不间断客户服务，随时解决您遇到的各种问题。
3、短租公寓--性价比高，手机预订更实惠；适合短租，长租更省；温馨舒适，给你家一般的感觉。
【火车票】
1、，	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/c1501d1de85b4a3db55ee3125c7eeb7e.png	recommendation C10099655:铁路12306,recommendation C23707:违章查询,recommendation C10017070:高铁管家,recommendation C262:去哪儿旅行,recommendation C107870:e代驾,recommendation C20911:高德地图 ,recommendation C10210612:嘀嗒拼车,recommendation C10770:阿里旅行,recommendation C5157:携程旅行,recommendation C10047107:滴滴出行,recommendation C3382:百度地图,recommendation C20911:高德地图 ,recommendation C262:去哪儿旅行,recommendation C5157:携程旅行,recommendation C5745:天翼导航,recommendation C3403:高德导航,recommendation C39196:艺龙旅行,recommendation C10067576:116114,recommendation C10043914:和地图,recommendation C12192:同程旅游,
C10275271	http://appstore.huawei.com:80/app/C10275271	圣灵传说	introduction: Storm Game历时三年打造，3D魔幻回合手游诚意之作《圣灵传说》正式上线！拥有媲美3DIMAX的顶级画面表现，细腻逼真的场景，萌度爆表超的超Q神宠。宠主双飞全新玩法，保证让你爱不释手！与好友组队，语音刷图，横扫暗黑副本，营造超魔性游戏环境！华丽技能弹指即放，爽快完全停不下来，快来带上你的神宠，踏上魔幻大陆，角逐英雄之王吧！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/563ce995056742c9b8284fbd8636f447.png	recommendation C10113531:保卫萝卜2,recommendation C10126869:刀塔传奇,recommendation C10242764:梦幻西游,recommendation C10071457:神魔,recommendation C10139539:果宝三国,recommendation C10272089:花千骨,recommendation C10182781:战舰帝国,recommendation C10272617:啪啪巫妖王,recommendation C10173884:天龙八部3D,recommendation C10178898:植物大战僵尸全…,recommendation C10113932:秦时明月,
C11995	http://appstore.huawei.com:80/app/C11995	百度视频	introduction: 满足你对视频app的所有期待！汇聚全网最新最全的高清影视、明星综艺、新闻资讯、娱乐热点、体育赛事直播…你想看的，全部网罗，一网打尽！【热剧不停播】《少帅》张学良“壁咚”赵四玩激吻，撩妹技能Max！《你看起来很好吃》强势上线，每周六中午12：00崔始源、华晨宇、宋茜、吴世勋、KAI 等大咖陪你开饭！《欢乐喜剧人》第二季，小沈阳团队获得第一名！香港喜剧“教父”詹瑞文遗憾被淘汰。第三期踢馆赛，我们不见不散！【新片早知道】《2016春晚》新姿势看春晚，全球小伙伴一起high《寂寞空庭春欲晚》2月1日开播啦！ 由刘恺威、郑爽演绎的康熙与琳琅，亦展现了与原著相似的虐恋情感。《出发吧我们》俊男美女带你游马尔代夫；《谋杀似水年华》《功夫熊猫3》《美人鱼》《澳门风云3》《西游记之孙悟空三打白骨精》《过年好》2016年最期待电影都在这里，一定有你想看的！【热门电影】西游记之大圣归来、新娘大作战、破风、舌尖上的新年、极限挑战、唐人街探案、宅女侦探桂香、怦然星动、恶棍天使、老炮儿【热门电视剧】天天有喜2、搭错车、煮妇神探、特种兵之霹雳火、睡在我上铺的兄弟、蜀山战纪、爱情碟中谍、芈月传、秦时明月、乡村爱情8【热门动漫】火影忍者、海贼王、十万个冷笑话第3季、尸兄之我叫白小飞、王牌御史、画江湖之灵主，熊出没之冬日乐翻天5、名侦探柯南； 【热门综艺】我是歌手 第4季、最强大脑第3季、你看起来很好吃、二胎时代、二十四小时、奔跑吧兄弟、奇葩来了、快乐大本营、天天向上； 更多精彩，尽在百度视频！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/71ea3764ffed4899b63a0a7ec0c8a0d2.png	recommendation C183901:WiFi信号增强…,recommendation C54699:1905电影网,recommendation C22852:暴风影音,recommendation C185099:个性彩铃,recommendation C32569:优酷,recommendation C43719:迅雷,recommendation C18815:百度新闻,recommendation C41293:WTV影视大全,recommendation C7256:快手看片,recommendation C5458:驾考宝典-驾校…,recommendation C10021449:音乐,recommendation C3466:酷狗音乐,recommendation C2002:爱奇艺,recommendation C20960:搜狐视频,recommendation C32569:优酷,recommendation C29156:腾讯视频,recommendation C290:酷我音乐,recommendation C2068:多米音乐,recommendation C10162466:爱看4G,recommendation C22852:暴风影音,
C10239309	http://appstore.huawei.com:80/app/C10239309	Uber	introduction: 2009年，优步诞生，目前已成为全球用户热衷的出行共享平台。5年间， 它颠覆了300多个城市人们的出行方式。如果它已经来到您身边，为什么还不来体验它强大的功能？ 现登陆中国以下城市：平价专车“人民优步”：北京，上海，广州，天津，深圳，成都，杭州，武汉，苏州，长沙，重庆，青岛，南京，西安，佛山，宁波，厦门，大连，济南，烟台。经济拼车“人民优步+”：上海，广州，天津，深圳，成都，杭州，苏州，长沙。 【出国旅行用优步 下飞机后不迷路】67个国家的司机，时刻准备带您探索世界各地的风土人情。哪家餐厅最好？哪里逛街最潮？哪片区域不安全？都可以问问优步司机。我们的司机不收小费！记得提前绑定信用卡哦！ 【出行生活全覆盖 专属司机服务您】优步提供多种车型，全面服务各种出行生活场景。日常出行，商务活动，朋友接机，全家出游，统统交给优步，舒适便捷的出行体验会带给您每天好心情！在非拼车功能下，您还可以尝试把上车位置设定在同城的任何地点，帮助他人叫车。让优步传递您对家人和朋友的关爱！享受无论在哪儿，全城调动您的优步专车！ 	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/2ddeb90225cb46f8bb018cdc7eea7323.png	recommendation C107870:e代驾,recommendation C10027946:快的打车,recommendation C10047107:滴滴出行,recommendation C10210612:嘀嗒拼车,recommendation C20911:高德地图 ,recommendation C10099655:铁路12306,recommendation C34075:手机淘宝,recommendation C10017070:高铁管家,recommendation C2060:导航犬,recommendation C2483:航班管家,recommendation C3382:百度地图,recommendation C20911:高德地图 ,recommendation C262:去哪儿旅行,recommendation C5157:携程旅行,recommendation C5745:天翼导航,recommendation C3403:高德导航,recommendation C39196:艺龙旅行,recommendation C10067576:116114,recommendation C10043914:和地图,recommendation C12192:同程旅游,
C41277	http://appstore.huawei.com:80/app/C41277	苏宁易购	introduction: 【苏宁易购，正品购物】来手机苏宁易购，享移动专属价，掌上购物才是新风尚！百万商品，低价抢购，国内外品牌旗舰店厂家直供，100%正品承诺，全国1600多家实体门店,让您购物无忧！【网上逛超市，优选上苏宁】 苏宁易购超级年货节，带你感受不一样的地道中国年！ 1.新人礼：注册即享新人专属优惠券。 2.省时购：物流春节不打烊，全国12个重点城市，物流极速达、半日达、一日三送。 3.省钱购：移动专享价，便宜随手淘！何止5折，低到你尖叫！ 4.省心购：货到付款，线下体验，线上购物，全品类网购商城，100%正品保证！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/633f358297234f90a1c565ddc236aafd.png	recommendation C10196888:二维码扫描,recommendation C6015363:肯德基,recommendation C10047107:滴滴出行,recommendation C57804:天猫,recommendation C10015746:聚划算,recommendation C5165:1号店,recommendation C20252:京东,recommendation C2217:我查查,recommendation C5373:支付宝,recommendation C34075:手机淘宝,recommendation C34075:手机淘宝,recommendation C5373:支付宝,recommendation C10049053:华为商城,recommendation C57804:天猫,recommendation C5206:美团,recommendation C10608:大众点评,recommendation C20252:京东,recommendation C31975:墨迹天气,recommendation C135323:灵犀语音助手,recommendation C9136:唯品会,
C30467	http://appstore.huawei.com:80/app/C30467	飞信	introduction: 飞信是一款中国移动推出的“综合通信服务”软件,以实现互联网和移动终端之间的无缝通信服务为核心。1、支持移动、联通、电信或者邮箱用户注册使用； 2、支持通讯录快速添加好友； 3、飞信电话，真正的免费电话，Wifi下直呼通讯录好友手机；4、独有免费群发短信能力(目前仅支持移动用户)；5、多接入点登录，断线自动重连；6、支持视频、语音消息对讲、图片收发与查看。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/3a0e8133fcec493c876e06de39b1ad76.png	recommendation C183901:WiFi信号增强…,recommendation C5683:微信,recommendation C9319:QQ,recommendation C5373:支付宝,recommendation C3466:酷狗音乐,recommendation C2955:万得股票,recommendation C41529:万年历日历,recommendation C10154279:微会,recommendation C10220136:QQ音乐,recommendation C31575:139邮箱,recommendation C5683:微信,recommendation C9319:QQ,recommendation C7166:微博,recommendation C23563:陌陌,recommendation C10154337:易信,recommendation C10085602:花粉俱乐部,recommendation C37549:189邮箱,recommendation C2543:QQ同步助手,recommendation C19185:百度贴吧,recommendation C30467:飞信,
C10126676	http://appstore.huawei.com:80/app/C10126676	天天P图	introduction: 天天P图重磅推出武媚娘妆，引爆全民cos武媚娘风潮，并登上中国大陆、香港、台湾、澳门、马来西亚、越南等多个国家和地区的AppStore总榜第一主要功能美化照片：简单实用照片编辑功能，专业特效、光斑虚化、智能补光，马赛克、星光镜，应有尽有人像美容：一键打造精致美颜，磨皮、祛痘、瘦脸、瘦身、长腿故事拼图：海量丰富的时尚拼图模板，独家智能水印，拼出你的故事心情自然美妆：超智能五官精准定位，粉底、唇彩、腮红、鼻翼高光、修眉、染发，P出精致美妆范疯狂变妆：武媚娘妆、吸血鬼妆、熊猫妆、烟熏妆，不怕不疯狂，就怕你不敢魔法抠图：P图独家法宝！轻松抠图，趣味场景，3D艺术效果，打造魔法P图趣味趣味多图：秘密就在分享的时候“真的不一样哦”，引爆朋友圈和空间的独家秘诀天天P图是腾讯优图团队继成功打造魅拍、水印相机之后，再度重磅推出的美图神器。腾讯优图团队在图像处理方面拥有多项核心技术，其中的人脸检测技术位列FDDB世界排名第一	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/bd74972f6f95409088968dec15790d62.png	recommendation C10191116:图片合成器,recommendation C40224:相片组合 Phot…,recommendation C10238433:足记,recommendation C10170824:海报工厂,recommendation C6023:美图秀秀,recommendation C10180621:最美锁屏,recommendation C303:百度魔图,recommendation C10236134:逗拍,recommendation C183901:WiFi信号增强…,recommendation C96273:女孩相机,recommendation C6023:美图秀秀,recommendation C33455:快手,recommendation C178302:美颜相机,recommendation C10154635:美拍,recommendation C2590:相机360,recommendation C10126676:天天P图,recommendation C303:百度魔图,recommendation C10159988:in,recommendation C19520:美人相机,recommendation C181436:小影,
C10085410	http://appstore.huawei.com:80/app/C10085410	天翼云	introduction: 天翼云是中国电信推出的网盘/云盘产品，免费为你提供跨平台的文件存储、备份、同步、下载和分享服务。空间大、速度快、方便易用、安全可靠。【超大存储空间】10T超大永久免费空间（10T=10240G） ，通过360手机助手登录客户端随手可得。5000部高清爱情、动作片；209万首网络神曲；524万张你和小伙伴的自拍照任你存，解放你的手机空间【多设备同步资料】资料上传至天翼云即可在电脑、手机、平板、电视随意使用。寝室上传资(dian)料(ying)，上课想看就看！【相册自动备份】 开启手机自动备份，从此告别空间不足、照片丢失困扰。随时随地备份手机相册，再也不怕手机里羞羞的自拍照不见了【一键换机】“一键换机”，换手机，文件转移零压力旧手机资料duang一下转移到新手机上，换机无压力【群空间】添加好友，创建群组，如学习群、聚会群、资源群、班级群等，资源轻松汇聚，文件高效协同	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/661761c0ece04a349425dcd5c92b5ee5.png	recommendation C10067631:华为手机服务,recommendation C10114178:流量宝,recommendation C10234835:防盗监控,recommendation C183901:WiFi信号增强…,recommendation C10168550:亲情关怀,recommendation C10148546:别踩白块儿,recommendation C10269239:单机斗地主,recommendation C66323:华为备份,recommendation C10017070:高铁管家,recommendation C2543:QQ同步助手,recommendation C27162:华为应用市场,recommendation C66323:华为备份,recommendation C10055832:华为文件管理(…,recommendation C21976:UC浏览器,recommendation C10067631:华为手机服务,recommendation C10207207:华为云服务,recommendation C20679:QQ浏览器,recommendation C10059090:华为游戏中心,recommendation C10060708:华为支付,recommendation C2682:搜狗输入法,
C10092701	http://appstore.huawei.com:80/app/C10092701	中国建设银行	introduction: 建设银行手机银行Android客户端，全面融入智能手机性能特点，为广大Android手机用户带来前所未有的操作体验，让您尊享畅快自如的移动金融生活！除了具备WAP版的业务定制特性，建行手机银行Android客户端充分挖掘智能手机平台特点，摆脱了手机浏览器对于用户操作和业务展现的局限性，操作界面更加友好、使用更加便捷，是客户的移动理财好帮手不论您是否为我行客户，只要您有一部可上网的Android手机就能通过我行手机银行Android客户端使用飞机订票、网点地图、影票在线、建行大智慧、建行商城、个人存贷款计算器等便捷服务；当您完成用户身份验证后，还可登录手机银行使用查询、转账汇款、手机话费充值、信用卡、账户金、缴费、账户管理等服务。	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/097729d658244207aff865f6fd2516bb.png	recommendation C10092751:中国银行手机银…,recommendation C10243018:中国工商银行,recommendation C10101754:招商银行,recommendation C2861:同花顺,recommendation C23707:违章查询,recommendation C10092776:农行掌上银行,recommendation C124901:天天基金网,recommendation C10212440:平安口袋银行,recommendation C10098432:交通银行,recommendation C27936:东方财富网,recommendation C10217244:华为钱包,recommendation C2861:同花顺,recommendation C10092701:中国建设银行,recommendation C3400:随手记,recommendation C10366337:翼支付,recommendation C10140478:竞彩258彩票,recommendation C10158625:钱包,recommendation C10092751:中国银行手机银…,recommendation C10101754:招商银行,recommendation C10243018:中国工商银行,
C38660	http://appstore.huawei.com:80/app/C38660	电信营业厅	introduction: “欢go”客户端是中国电信移动互联网统一官方入口，将电信营业厅和天翼客服客户端进行整合。“欢go”客户端是集服务与销售为一体的手机客户端，基于手机终端为用户提供形式多样、使用便捷、感知良好的产品、内容和服务，为您打造简单、快乐的生活体验。【特色功能】1、	免登录：自动识别电信用户身份并实现登录，免除了用户手工输入帐号、密码的繁琐过程；2、	享服务：查询数据准确，实时掌控手机费用使用情况，办理业务迅速，轻松享受一键办理、快速充值；3、	抢便宜：一手掌握最新优惠促销活动，靓号、流量、手机抢先购；4、	乐生活：宽带一键报障、附近网点定位、在线客服，人性化服务就在身边。上欢go轻松一点，让我们一起去寻欢，让世界触手可及！	thumbnail URL: http://appimg.hicloud.com/hwmarket/files/application/icon144/ebaa90c554ce46c9b814e86cd4d15dce.png	recommendation C183901:WiFi信号增强…,recommendation C10114178:流量宝,recommendation C174391:百度云,recommendation C10067631:华为手机服务,recommendation C31346:手机百度,recommendation C5373:支付宝,recommendation C2682:搜狗输入法,recommendation C6605:中华万年历,recommendation C21976:UC浏览器,recommendation C10057661:Google Play,recommendation C27162:华为应用市场,recommendation C66323:华为备份,recommendation C10055832:华为文件管理(…,recommendation C21976:UC浏览器,recommendation C10067631:华为手机服务,recommendation C10207207:华为云服务,recommendation C20679:QQ浏览器,recommendation C10059090:华为游戏中心,recommendation C10060708:华为支付,recommendation C2682:搜狗输入法,
